game_id,team,player,event,league,season
3754223,Crystal Palace,Yannick Bolasie Yala,miscontrol,ENG-Premier League,2015-2016
3754223,Crystal Palace,Yannick Bolasie Yala,dispossessed,ENG-Premier League,2015-2016
3754223,Manchester United,Wayne Mark Rooney,miscontrol,ENG-Premier League,2015-2016
3754223,Crystal Palace,Wilfried Zaha,dispossessed,ENG-Premier League,2015-2016
3754223,Manchester United,Wayne Mark Rooney,miscontrol,ENG-Premier League,2015-2016
3754223,Crystal Palace,Yannick Bolasie Yala,dispossessed,ENG-Premier League,2015-2016
3754223,Crystal Palace,Wilfried Zaha,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Heung-Min Son,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Ben Davies,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Fernando Luiz Rosa,miscontrol,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Bamidele Alli,miscontrol,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Heung-Min Son,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Harry Kane,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Erik Lamela,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Eric Dier,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Ben Davies,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Kevin De Bruyne,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Harry Kane,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Kevin De Bruyne,miscontrol,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Bamidele Alli,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Sergio Leonel Agüero del Castillo,miscontrol,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Toby Alderweireld,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Heung-Min Son,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Christian Dannemann Eriksen,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Fernando Luiz Rosa,miscontrol,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Heung-Min Son,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Christian Dannemann Eriksen,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Bacary Sagna,miscontrol,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Harry Kane,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Gnégnéri Yaya Touré,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Bamidele Alli,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Raheem Sterling,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Gnégnéri Yaya Touré,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Aleksandar Kolarov,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Erik Lamela,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Fernando Francisco Reges,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Bacary Sagna,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Raheem Sterling,miscontrol,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Bamidele Alli,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Fernando Luiz Rosa,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Erik Lamela,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Nacer Chadli,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Kevin De Bruyne,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Samir Nasri,dispossessed,ENG-Premier League,2015-2016
3754197,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Clinton Mua N''Jie,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Fernando Francisco Reges,miscontrol,ENG-Premier League,2015-2016
3754197,Manchester City,Jesús Navas González,dispossessed,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Clinton Mua N''Jie,miscontrol,ENG-Premier League,2015-2016
3754197,Tottenham Hotspur,Tom Carroll,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,James Philip Milner,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Kevin De Bruyne,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Alberto Moreno Pérez,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Adam David Lallana,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Bacary Sagna,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Jesús Navas González,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Gnégnéri Yaya Touré,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Kevin De Bruyne,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Aleksandar Kolarov,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Roberto Firmino Barbosa de Oliveira,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Alberto Moreno Pérez,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Jesús Navas González,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Roberto Firmino Barbosa de Oliveira,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Raheem Sterling,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Aleksandar Kolarov,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Dejan Lovren,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Roberto Firmino Barbosa de Oliveira,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Emre Can,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,James Philip Milner,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Jesús Navas González,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Roberto Firmino Barbosa de Oliveira,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Adam David Lallana,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Bacary Sagna,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Philippe Coutinho Correia,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Aleksandar Kolarov,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Fernando Francisco Reges,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Raheem Sterling,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Eliaquim Mangala,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Roberto Firmino Barbosa de Oliveira,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Roberto Firmino Barbosa de Oliveira,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Sergio Leonel Agüero del Castillo,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Emre Can,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Adam David Lallana,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Kevin De Bruyne,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Philippe Coutinho Correia,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Philippe Coutinho Correia,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Adam David Lallana,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Philippe Coutinho Correia,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Fernando Luiz Rosa,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Philippe Coutinho Correia,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Roberto Firmino Barbosa de Oliveira,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Kevin De Bruyne,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Philippe Coutinho Correia,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Fernando Luiz Rosa,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Alberto Moreno Pérez,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Kevin De Bruyne,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Dejan Lovren,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Raheem Sterling,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Kelechi Promise Iheanacho,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Roberto Firmino Barbosa de Oliveira,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Roberto Firmino Barbosa de Oliveira,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,James Philip Milner,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,James Philip Milner,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Kevin De Bruyne,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Christian Benteke Liolo,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Raheem Sterling,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Nathaniel Edwin Clyne,miscontrol,ENG-Premier League,2015-2016
3754208,Manchester City,Fabian Delph,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Raheem Sterling,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Jordon Ibe,dispossessed,ENG-Premier League,2015-2016
3754208,Manchester City,Kevin De Bruyne,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,Christian Benteke Liolo,dispossessed,ENG-Premier League,2015-2016
3754208,Liverpool,James Philip Milner,miscontrol,ENG-Premier League,2015-2016
3754208,Liverpool,Jordon Ibe,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Leandro Bacuna,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Jack Rodwell,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Rudy Gestede,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Ashley Westwood,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Leandro Bacuna,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Danny Graham,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Danny Graham,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Rudy Gestede,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Jeremain Lens,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Leandro Bacuna,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Jordan Amavi,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Lee Cattermole,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Jeremain Lens,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Leandro Bacuna,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Ashley Westwood,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Jeremain Lens,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Jeremain Lens,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Danny Graham,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Jeremain Lens,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Jeremain Lens,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Rudy Gestede,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Jordan Amavi,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Micah Richards,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Danny Graham,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Jeremain Lens,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Yann Gérard M''Vila,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Scott Sinclair,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Jeremain Lens,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Jeremain Lens,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Idrissa Gana Gueye,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Jeremain Lens,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Patrick van Aanholt,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Leandro Bacuna,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Idrissa Gana Gueye,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Jeremain Lens,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Jermain Defoe,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Steven Fletcher,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Carlos Alberto Sánchez Moreno,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Steven Fletcher,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Alan Hutton,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Carlos Alberto Sánchez Moreno,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Idrissa Gana Gueye,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Scott Sinclair,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Billy Jones,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Jack Rodwell,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Jermain Defoe,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Scott Sinclair,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Steven Fletcher,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Steven Fletcher,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Jermain Defoe,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Scott Sinclair,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Carles Gil de Pareja Vicent,miscontrol,ENG-Premier League,2015-2016
3754204,Sunderland,Steven Fletcher,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Carles Gil de Pareja Vicent,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Idrissa Gana Gueye,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Steven Fletcher,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Idrissa Gana Gueye,miscontrol,ENG-Premier League,2015-2016
3754204,Aston Villa,Jordan Amavi,dispossessed,ENG-Premier League,2015-2016
3754204,Aston Villa,Ciaran Clark,dispossessed,ENG-Premier League,2015-2016
3754204,Sunderland,Steven Fletcher,miscontrol,ENG-Premier League,2015-2016
3754194,West Ham United,Victor Moses,miscontrol,ENG-Premier League,2015-2016
3754194,West Ham United,Mark Noble,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Gerard Deulofeu Lázaro,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Romelu Lukaku Menama,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Gerard Deulofeu Lázaro,miscontrol,ENG-Premier League,2015-2016
3754194,West Ham United,Victor Moses,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Gerard Deulofeu Lázaro,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Romelu Lukaku Menama,dispossessed,ENG-Premier League,2015-2016
3754194,West Ham United,Dimitri Payet,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Romelu Lukaku Menama,dispossessed,ENG-Premier League,2015-2016
3754194,West Ham United,Manuel Lanzini,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,José Ramiro Funes Mori,miscontrol,ENG-Premier League,2015-2016
3754194,West Ham United,Manuel Lanzini,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Séamus Coleman,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Arouna Koné,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Gerard Deulofeu Lázaro,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Arouna Koné,miscontrol,ENG-Premier League,2015-2016
3754194,Everton,Romelu Lukaku Menama,miscontrol,ENG-Premier League,2015-2016
3754194,Everton,Ross Barkley,dispossessed,ENG-Premier League,2015-2016
3754194,West Ham United,Victor Moses,miscontrol,ENG-Premier League,2015-2016
3754194,West Ham United,Enner Remberto Valencia Lastra,miscontrol,ENG-Premier League,2015-2016
3754194,Everton,Romelu Lukaku Menama,miscontrol,ENG-Premier League,2015-2016
3754194,West Ham United,Victor Moses,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Romelu Lukaku Menama,miscontrol,ENG-Premier League,2015-2016
3754194,Everton,Kevin Mirallas,dispossessed,ENG-Premier League,2015-2016
3754194,West Ham United,Aaron Cresswell,miscontrol,ENG-Premier League,2015-2016
3754194,Everton,José Ramiro Funes Mori,miscontrol,ENG-Premier League,2015-2016
3754194,West Ham United,Victor Moses,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Ross Barkley,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Romelu Lukaku Menama,dispossessed,ENG-Premier League,2015-2016
3754194,West Ham United,Mauro Matías Zárate,miscontrol,ENG-Premier League,2015-2016
3754194,West Ham United,Winston Reid,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Romelu Lukaku Menama,miscontrol,ENG-Premier League,2015-2016
3754194,West Ham United,Nikica Jelavić,dispossessed,ENG-Premier League,2015-2016
3754194,Everton,Ross Barkley,miscontrol,ENG-Premier League,2015-2016
3754194,Everton,John Stones,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,James Morrison,dispossessed,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Adam Smith,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,James McClean,dispossessed,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Dan Gosling,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,José Salomón Rondón Giménez,miscontrol,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Matt Ritchie,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,James McClean,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,José Salomón Rondón Giménez,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,James Morrison,miscontrol,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Matt Ritchie,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,James McClean,dispossessed,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Matt Ritchie,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Craig Dawson,miscontrol,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Dan Gosling,dispossessed,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Harry Arter,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,James Morrison,miscontrol,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Glenn Murray,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Stéphane Sessègnon,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Stéphane Sessègnon,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,José Salomón Rondón Giménez,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Stéphane Sessègnon,miscontrol,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Junior Stanislas,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Gareth McAuley,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Stéphane Sessègnon,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Craig Gardner,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Stéphane Sessègnon,miscontrol,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Dan Gosling,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,José Salomón Rondón Giménez,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Darren Fletcher,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Darren Fletcher,dispossessed,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Yann Kermorgant,dispossessed,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Tokelo Anthony Rantie,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Rickie Lambert,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,José Salomón Rondón Giménez,miscontrol,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Dan Gosling,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Rickie Lambert,dispossessed,ENG-Premier League,2015-2016
3754219,AFC Bournemouth,Matt Ritchie,dispossessed,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,José Salomón Rondón Giménez,miscontrol,ENG-Premier League,2015-2016
3754219,West Bromwich Albion,Craig Dawson,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Georginio Wijnaldum,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Georginio Wijnaldum,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Aleksandar Mitrović,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Juan Manuel Mata García,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Aleksandar Mitrović,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Memphis Depay,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Ayoze Pérez Gutiérrez,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Adnan Januzaj,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Ayoze Pérez Gutiérrez,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Georginio Wijnaldum,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Chancel Mbemba Mangulu,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Ayoze Pérez Gutiérrez,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Massadio Haïdara,miscontrol,ENG-Premier League,2015-2016
3754254,Manchester United,Adnan Januzaj,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Memphis Depay,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Georginio Wijnaldum,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Gabriel Antoine Obertan,miscontrol,ENG-Premier League,2015-2016
3754254,Manchester United,Luke Shaw,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Memphis Depay,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Massadio Haïdara,miscontrol,ENG-Premier League,2015-2016
3754254,Manchester United,Bastian Schweinsteiger,miscontrol,ENG-Premier League,2015-2016
3754254,Manchester United,Bastian Schweinsteiger,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Memphis Depay,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Aleksandar Mitrović,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Aleksandar Mitrović,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Ayoze Pérez Gutiérrez,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Ayoze Pérez Gutiérrez,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Wayne Mark Rooney,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Gabriel Antoine Obertan,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Matteo Darmian,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Wayne Mark Rooney,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Massadio Haïdara,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Memphis Depay,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Memphis Depay,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Matteo Darmian,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Georginio Wijnaldum,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Chancel Mbemba Mangulu,miscontrol,ENG-Premier League,2015-2016
3754254,Manchester United,Chris Smalling,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Gabriel Antoine Obertan,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Adnan Januzaj,miscontrol,ENG-Premier League,2015-2016
3754254,Manchester United,Wayne Mark Rooney,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Massadio Haïdara,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Michael Carrick,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Aleksandar Mitrović,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Gabriel Antoine Obertan,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Florian Thauvin,miscontrol,ENG-Premier League,2015-2016
3754254,Manchester United,Juan Manuel Mata García,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Aleksandar Mitrović,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Aleksandar Mitrović,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Ayoze Pérez Gutiérrez,miscontrol,ENG-Premier League,2015-2016
3754254,Manchester United,Wayne Mark Rooney,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Florian Thauvin,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Aleksandar Mitrović,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Aleksandar Mitrović,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Aleksandar Mitrović,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Aleksandar Mitrović,miscontrol,ENG-Premier League,2015-2016
3754254,Manchester United,Wayne Mark Rooney,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Juan Manuel Mata García,dispossessed,ENG-Premier League,2015-2016
3754254,Newcastle United,Papiss Demba Cissé,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Florian Thauvin,dispossessed,ENG-Premier League,2015-2016
3754254,Manchester United,Memphis Depay,miscontrol,ENG-Premier League,2015-2016
3754254,Newcastle United,Florian Thauvin,miscontrol,ENG-Premier League,2015-2016
3754230,Southampton,Graziano Pellè,miscontrol,ENG-Premier League,2015-2016
