Rank,Club,Country,Level,Elo,From,To
None,Santa Clara,POR,1,1359.88330078,2001-08-02,2001-08-08
None,Santa Clara,POR,1,1355.52575684,2001-08-09,2001-08-09
None,Santa Clara,POR,1,1356.42504883,2001-08-10,2001-08-19
None,Santa Clara,POR,1,1362.88244629,2001-08-20,2001-08-22
None,Santa Clara,POR,1,1369.84362793,2001-08-23,2001-08-23
None,Santa Clara,POR,1,1373.32836914,2001-08-24,2001-08-25
None,Santa Clara,POR,1,1373.15930176,2001-08-26,2001-09-02
None,Santa Clara,POR,1,1380.3515625,2001-09-03,2001-09-09
None,Santa Clara,POR,1,1375.03759766,2001-09-10,2001-09-11
None,Santa Clara,POR,1,1378.82849121,2001-09-12,2001-09-16
None,Santa Clara,POR,1,1389.06152344,2001-09-17,2001-09-18
None,Santa Clara,POR,1,1393.74816895,2001-09-19,2001-09-19
None,Santa Clara,POR,1,1399.05725098,2001-09-20,2001-09-20
None,Santa Clara,POR,1,1404.72595215,2001-09-21,2001-09-21
None,Santa Clara,POR,1,1396.26208496,2001-09-22,2001-09-25
None,Santa Clara,POR,1,1392.57714844,2001-09-26,2001-09-26
None,Santa Clara,POR,1,1396.02587891,2001-09-27,2001-09-27
None,Santa Clara,POR,1,1393.89404297,2001-09-28,2001-09-30
None,Santa Clara,POR,1,1388.49853516,2001-10-01,2001-10-07
None,Santa Clara,POR,1,1383.65881348,2001-10-08,2001-10-10
None,Santa Clara,POR,1,1383.16027832,2001-10-11,2001-10-13
None,Santa Clara,POR,1,1381.65234375,2001-10-14,2001-10-16
None,Santa Clara,POR,1,1380.05883789,2001-10-17,2001-10-17
None,Santa Clara,POR,1,1383.55712891,2001-10-18,2001-10-18
None,Santa Clara,POR,1,1387.38623047,2001-10-19,2001-10-22
None,Santa Clara,POR,1,1394.98791504,2001-10-23,2001-10-23
None,Santa Clara,POR,1,1392.91064453,2001-10-24,2001-10-24
None,Santa Clara,POR,1,1393.58361816,2001-10-25,2001-10-30
None,Santa Clara,POR,1,1391.45227051,2001-10-31,2001-10-31
None,Santa Clara,POR,1,1393.02404785,2001-11-01,2001-11-01
None,Santa Clara,POR,1,1397.32641602,2001-11-02,2001-11-04
None,Santa Clara,POR,1,1393.96142578,2001-11-05,2001-11-20
None,Santa Clara,POR,1,1396.80932617,2001-11-21,2001-11-21
None,Santa Clara,POR,1,1398.67541504,2001-11-22,2001-11-22
None,Santa Clara,POR,1,1395.9987793,2001-11-23,2001-11-25
None,Santa Clara,POR,1,1400.90063477,2001-11-26,2001-12-02
None,Santa Clara,POR,1,1398.85742188,2001-12-03,2001-12-04
None,Santa Clara,POR,1,1393.30993652,2001-12-05,2001-12-05
None,Santa Clara,POR,1,1391.4296875,2001-12-06,2001-12-06
None,Santa Clara,POR,1,1390.06738281,2001-12-07,2001-12-09
None,Santa Clara,POR,1,1395.74938965,2001-12-10,2001-12-15
None,Santa Clara,POR,1,1408.2232666,2001-12-16,2001-12-22
None,Santa Clara,POR,1,1421.17053223,2001-12-23,2002-01-06
None,Santa Clara,POR,1,1426.02246094,2002-01-07,2002-01-13
None,Santa Clara,POR,1,1417.99157715,2002-01-14,2002-01-20
None,Santa Clara,POR,1,1419.12890625,2002-01-21,2002-01-27
None,Santa Clara,POR,1,1435.90246582,2002-01-28,2002-02-03
None,Santa Clara,POR,1,1441.82275391,2002-02-04,2002-02-08
None,Santa Clara,POR,1,1437.5682373,2002-02-09,2002-02-17
None,Santa Clara,POR,1,1444.55249023,2002-02-18,2002-02-19
None,Santa Clara,POR,1,1443.57226562,2002-02-20,2002-02-20
None,Santa Clara,POR,1,1444.08459473,2002-02-21,2002-02-24
None,Santa Clara,POR,1,1439.5078125,2002-02-25,2002-02-26
None,Santa Clara,POR,1,1438.38427734,2002-02-27,2002-02-27
None,Santa Clara,POR,1,1435.49987793,2002-02-28,2002-03-03
None,Santa Clara,POR,1,1430.56408691,2002-03-04,2002-03-10
None,Santa Clara,POR,1,1422.59692383,2002-03-11,2002-03-12
None,Santa Clara,POR,1,1426.2175293,2002-03-13,2002-03-13
None,Santa Clara,POR,1,1427.77868652,2002-03-14,2002-03-16
None,Santa Clara,POR,1,1425.76501465,2002-03-17,2002-03-19
None,Santa Clara,POR,1,1420.12341309,2002-03-20,2002-03-20
None,Santa Clara,POR,1,1417.83618164,2002-03-21,2002-03-24
None,Santa Clara,POR,1,1417.84619141,2002-03-25,2002-03-30
None,Santa Clara,POR,1,1410.88549805,2002-03-31,2002-04-06
None,Santa Clara,POR,1,1412.94384766,2002-04-07,2002-04-14
None,Santa Clara,POR,1,1407.38500977,2002-04-15,2002-04-21
None,Santa Clara,POR,1,1405.49108887,2002-04-22,2002-04-27
None,Santa Clara,POR,1,1403.50927734,2002-04-28,2002-05-05
None,Santa Clara,POR,1,1395.57678223,2002-05-06,2002-07-31
None,Santa Clara,POR,1,1395.64147949,2002-08-01,2002-08-07
None,Santa Clara,POR,1,1395.64575195,2002-08-08,2002-08-13
None,Santa Clara,POR,1,1390.91552734,2002-08-14,2002-08-14
None,Santa Clara,POR,1,1390.19787598,2002-08-15,2002-08-15
None,Santa Clara,POR,1,1386.53991699,2002-08-16,2002-08-24
None,Santa Clara,POR,1,1385.84143066,2002-08-25,2002-08-27
None,Santa Clara,POR,1,1382.51062012,2002-08-28,2002-08-28
None,Santa Clara,POR,1,1382.7677002,2002-08-29,2002-08-29
None,Santa Clara,POR,1,1390.24511719,2002-08-30,2002-09-01
None,Santa Clara,POR,1,1388.97900391,2002-09-02,2002-09-15
None,Santa Clara,POR,1,1401.40100098,2002-09-16,2002-09-17
None,Santa Clara,POR,1,1402.96386719,2002-09-18,2002-09-19
None,Santa Clara,POR,1,1395.23876953,2002-09-20,2002-09-24
None,Santa Clara,POR,1,1393.41711426,2002-09-25,2002-09-29
None,Santa Clara,POR,1,1401.79821777,2002-09-30,2002-10-03
None,Santa Clara,POR,1,1406.05053711,2002-10-04,2002-10-06
None,Santa Clara,POR,1,1395.87231445,2002-10-07,2002-10-27
None,Santa Clara,POR,1,1390.81872559,2002-10-28,2002-10-31
None,Santa Clara,POR,1,1393.84851074,2002-11-01,2002-11-03
None,Santa Clara,POR,1,1388.27941895,2002-11-04,2002-11-10
None,Santa Clara,POR,1,1383.84082031,2002-11-11,2002-11-14
None,Santa Clara,POR,1,1387.97668457,2002-11-15,2002-11-17
None,Santa Clara,POR,1,1376.46362305,2002-11-18,2002-11-26
None,Santa Clara,POR,1,1376.0045166,2002-11-27,2002-11-28
None,Santa Clara,POR,1,1383.20227051,2002-11-29,2002-11-30
None,Santa Clara,POR,1,1388.00268555,2002-12-01,2002-12-04
None,Santa Clara,POR,1,1396.39501953,2002-12-05,2002-12-08
None,Santa Clara,POR,1,1392.44726562,2002-12-09,2002-12-12
None,Santa Clara,POR,1,1397.70935059,2002-12-13,2002-12-14
None,Santa Clara,POR,1,1391.53637695,2002-12-15,2002-12-22
None,Santa Clara,POR,1,1394.14733887,2002-12-23,2003-01-05
None,Santa Clara,POR,1,1393.1072998,2003-01-06,2003-01-12
None,Santa Clara,POR,1,1397.3104248,2003-01-13,2003-01-19
None,Santa Clara,POR,1,1401.79406738,2003-01-20,2003-01-25
None,Santa Clara,POR,1,1396.83044434,2003-01-26,2003-02-02
None,Santa Clara,POR,1,1402.16967773,2003-02-03,2003-02-07
None,Santa Clara,POR,1,1404.99255371,2003-02-08,2003-02-16
None,Santa Clara,POR,1,1417.30432129,2003-02-17,2003-02-20
None,Santa Clara,POR,1,1419.40515137,2003-02-21,2003-02-23
None,Santa Clara,POR,1,1427.01599121,2003-02-24,2003-02-27
None,Santa Clara,POR,1,1432.89160156,2003-02-28,2003-02-28
None,Santa Clara,POR,1,1437.15136719,2003-03-01,2003-03-13
None,Santa Clara,POR,1,1431.3659668,2003-03-14,2003-03-16
None,Santa Clara,POR,1,1438.5982666,2003-03-17,2003-03-20
None,Santa Clara,POR,1,1452.68395996,2003-03-21,2003-03-22
None,Santa Clara,POR,1,1451.00561523,2003-03-23,2003-04-06
None,Santa Clara,POR,1,1439.24328613,2003-04-07,2003-04-10
None,Santa Clara,POR,1,1448.43188477,2003-04-11,2003-04-19
None,Santa Clara,POR,1,1442.71789551,2003-04-20,2003-04-24
None,Santa Clara,POR,1,1439.22351074,2003-04-25,2003-04-27
None,Santa Clara,POR,1,1444.69689941,2003-04-28,2003-05-04
None,Santa Clara,POR,1,1443.15380859,2003-05-05,2003-05-11
None,Santa Clara,POR,1,1439.73632812,2003-05-12,2003-05-18
None,Santa Clara,POR,1,1448.2298584,2003-05-19,2003-05-21
None,Santa Clara,POR,1,1451.81640625,2003-05-22,2003-05-25
None,Santa Clara,POR,1,1446.14685059,2003-05-26,2003-06-01
None,Santa Clara,POR,1,1442.25793457,2003-06-02,2003-07-01
None,Santa Clara,POR,1,1360.27355957,2018-07-01,2018-07-26
None,Santa Clara,POR,1,1357.89428711,2018-07-27,2018-08-02
None,Santa Clara,POR,1,1354.74243164,2018-08-03,2018-08-07
None,Santa Clara,POR,1,1356.25268555,2018-08-08,2018-08-09
None,Santa Clara,POR,1,1356.65185547,2018-08-10,2018-08-12
None,Santa Clara,POR,1,1352.56188965,2018-08-13,2018-08-14
None,Santa Clara,POR,1,1354.44006348,2018-08-15,2018-08-16
None,Santa Clara,POR,1,1349.16003418,2018-08-17,2018-08-19
None,Santa Clara,POR,1,1354.10302734,2018-08-20,2018-08-21
None,Santa Clara,POR,1,1352.32324219,2018-08-22,2018-08-25
None,Santa Clara,POR,1,1354.82446289,2018-08-26,2018-08-29
None,Santa Clara,POR,1,1362.43334961,2018-08-30,2018-09-01
None,Santa Clara,POR,1,1374.48254395,2018-09-02,2018-09-18
None,Santa Clara,POR,1,1375.08532715,2018-09-19,2018-09-19
None,Santa Clara,POR,1,1372.01672363,2018-09-20,2018-09-20
None,Santa Clara,POR,1,1373.14892578,2018-09-21,2018-09-22
None,Santa Clara,POR,1,1362.51342773,2018-09-23,2018-09-30
None,Santa Clara,POR,1,1379.3848877,2018-10-01,2018-10-02
None,Santa Clara,POR,1,1382.42822266,2018-10-03,2018-10-03
None,Santa Clara,POR,1,1383.59204102,2018-10-04,2018-10-04
None,Santa Clara,POR,1,1385.71264648,2018-10-05,2018-10-05
None,Santa Clara,POR,1,1393.39807129,2018-10-06,2018-10-23
None,Santa Clara,POR,1,1390.96569824,2018-10-24,2018-10-24
None,Santa Clara,POR,1,1395.26306152,2018-10-25,2018-10-25
None,Santa Clara,POR,1,1392.51953125,2018-10-26,2018-10-27
None,Santa Clara,POR,1,1401.66760254,2018-10-28,2018-11-04
None,Santa Clara,POR,1,1398.52502441,2018-11-05,2018-11-06
None,Santa Clara,POR,1,1400.56762695,2018-11-07,2018-11-07
None,Santa Clara,POR,1,1399.9317627,2018-11-08,2018-11-08
None,Santa Clara,POR,1,1402.33337402,2018-11-09,2018-11-11
None,Santa Clara,POR,1,1396.28234863,2018-11-12,2018-11-27
None,Santa Clara,POR,1,1394.63366699,2018-11-28,2018-11-28
None,Santa Clara,POR,1,1397.11022949,2018-11-29,2018-11-29
None,Santa Clara,POR,1,1401.50549316,2018-11-30,2018-11-30
None,Santa Clara,POR,1,1392.53076172,2018-12-01,2018-12-09
None,Santa Clara,POR,1,1403.16357422,2018-12-10,2018-12-11
None,Santa Clara,POR,1,1404.99987793,2018-12-12,2018-12-12
None,Santa Clara,POR,1,1406.03710938,2018-12-13,2018-12-13
None,Santa Clara,POR,1,1407.07763672,2018-12-14,2018-12-15
None,Santa Clara,POR,1,1405.38122559,2018-12-16,2018-12-22
None,Santa Clara,POR,1,1419.95812988,2018-12-23,2019-01-02
None,Santa Clara,POR,1,1409.31677246,2019-01-03,2019-01-06
None,Santa Clara,POR,1,1410.55444336,2019-01-07,2019-01-11
None,Santa Clara,POR,1,1406.56103516,2019-01-12,2019-01-19
None,Santa Clara,POR,1,1397.13391113,2019-01-20,2019-01-29
None,Santa Clara,POR,1,1395.43554688,2019-01-30,2019-02-03
None,Santa Clara,POR,1,1402.60522461,2019-02-04,2019-02-10
None,Santa Clara,POR,1,1396.76318359,2019-02-11,2019-02-12
None,Santa Clara,POR,1,1395.21862793,2019-02-13,2019-02-14
None,Santa Clara,POR,1,1393.17431641,2019-02-15,2019-02-15
None,Santa Clara,POR,1,1405.1373291,2019-02-16,2019-02-21
None,Santa Clara,POR,1,1404.59667969,2019-02-22,2019-02-24
None,Santa Clara,POR,1,1412.58605957,2019-02-25,2019-03-03
None,Santa Clara,POR,1,1414.63928223,2019-03-04,2019-03-06
None,Santa Clara,POR,1,1420.00830078,2019-03-07,2019-03-07
None,Santa Clara,POR,1,1417.45581055,2019-03-08,2019-03-10
None,Santa Clara,POR,1,1414.82946777,2019-03-11,2019-03-14
None,Santa Clara,POR,1,1421.30053711,2019-03-15,2019-03-15
None,Santa Clara,POR,1,1419.82287598,2019-03-16,2019-03-30
None,Santa Clara,POR,1,1428.8828125,2019-03-31,2019-04-06
None,Santa Clara,POR,1,1432.29199219,2019-04-07,2019-04-09
None,Santa Clara,POR,1,1430.44677734,2019-04-10,2019-04-11
None,Santa Clara,POR,1,1434.02868652,2019-04-12,2019-04-13
None,Santa Clara,POR,1,1433.5090332,2019-04-14,2019-04-17
None,Santa Clara,POR,1,1431.7701416,2019-04-18,2019-04-18
None,Santa Clara,POR,1,1424.96032715,2019-04-19,2019-04-20
None,Santa Clara,POR,1,1424.12390137,2019-04-21,2019-04-27
None,Santa Clara,POR,1,1421.69482422,2019-04-28,2019-05-05
None,Santa Clara,POR,1,1435.015625,2019-05-06,2019-05-11
None,Santa Clara,POR,1,1429.94396973,2019-05-12,2019-05-18
None,Santa Clara,POR,1,1428.34301758,2019-05-19,2019-07-25
None,Santa Clara,POR,1,1428.64050293,2019-07-26,2019-08-01
None,Santa Clara,POR,1,1429.11108398,2019-08-02,2019-08-07
None,Santa Clara,POR,1,1430.93322754,2019-08-08,2019-08-08
None,Santa Clara,POR,1,1436.43652344,2019-08-09,2019-08-10
None,Santa Clara,POR,1,1420.71582031,2019-08-11,2019-08-13
None,Santa Clara,POR,1,1413.82458496,2019-08-14,2019-08-14
None,Santa Clara,POR,1,1415.19055176,2019-08-15,2019-08-15
None,Santa Clara,POR,1,1416.10632324,2019-08-16,2019-08-18
None,Santa Clara,POR,1,1425.20983887,2019-08-19,2019-08-22
None,Santa Clara,POR,1,1427.35351562,2019-08-23,2019-08-25
None,Santa Clara,POR,1,1425.58996582,2019-08-26,2019-08-29
None,Santa Clara,POR,1,1432.48571777,2019-08-30,2019-09-01
None,Santa Clara,POR,1,1434.04956055,2019-09-02,2019-09-15
None,Santa Clara,POR,1,1444.2923584,2019-09-16,2019-09-17
None,Santa Clara,POR,1,1440.25195312,2019-09-18,2019-09-19
None,Santa Clara,POR,1,1441.77160645,2019-09-20,2019-09-22
None,Santa Clara,POR,1,1440.48083496,2019-09-23,2019-09-29
None,Santa Clara,POR,1,1446.05688477,2019-09-30,2019-10-02
None,Santa Clara,POR,1,1440.8026123,2019-10-03,2019-10-03
None,Santa Clara,POR,1,1431.3260498,2019-10-04,2019-10-23
None,Santa Clara,POR,1,1433.13916016,2019-10-24,2019-10-24
None,Santa Clara,POR,1,1434.18945312,2019-10-25,2019-10-28
None,Santa Clara,POR,1,1430.16772461,2019-10-29,2019-10-31
None,Santa Clara,POR,1,1427.42248535,2019-11-01,2019-11-04
None,Santa Clara,POR,1,1428.74816895,2019-11-05,2019-11-05
None,Santa Clara,POR,1,1424.20825195,2019-11-06,2019-11-06
None,Santa Clara,POR,1,1426.79931641,2019-11-07,2019-11-07
None,Santa Clara,POR,1,1426.08825684,2019-11-08,2019-11-09
None,Santa Clara,POR,1,1423.76367188,2019-11-10,2019-11-27
None,Santa Clara,POR,1,1424.98937988,2019-11-28,2019-11-28
None,Santa Clara,POR,1,1433.66748047,2019-11-29,2019-11-29
None,Santa Clara,POR,1,1425.16796875,2019-11-30,2019-12-07
None,Santa Clara,POR,1,1427.09069824,2019-12-08,2019-12-10
None,Santa Clara,POR,1,1429.86779785,2019-12-11,2019-12-12
None,Santa Clara,POR,1,1433.68249512,2019-12-13,2019-12-16
None,Santa Clara,POR,1,1426.1237793,2019-12-17,2020-01-04
None,Santa Clara,POR,1,1434.65185547,2020-01-05,2020-01-10
None,Santa Clara,POR,1,1426.26037598,2020-01-11,2020-01-18
None,Santa Clara,POR,1,1422.48803711,2020-01-19,2020-01-26
None,Santa Clara,POR,1,1433.51220703,2020-01-27,2020-02-01
None,Santa Clara,POR,1,1439.13366699,2020-02-02,2020-02-02
None,Santa Clara,POR,1,1444.5357666,2020-02-03,2020-02-08
None,Santa Clara,POR,1,1457.08996582,2020-02-09,2020-02-15
None,Santa Clara,POR,1,1462.9173584,2020-02-16,2020-02-20
None,Santa Clara,POR,1,1460.75085449,2020-02-21,2020-02-23
None,Santa Clara,POR,1,1454.0513916,2020-02-24,2020-02-26
None,Santa Clara,POR,1,1448.51074219,2020-02-27,2020-02-27
None,Santa Clara,POR,1,1430.22070312,2020-02-28,2020-03-02
None,Santa Clara,POR,1,1426.79711914,2020-03-03,2020-03-08
None,Santa Clara,POR,1,1428.20446777,2020-03-09,2020-06-05
None,Santa Clara,POR,1,1439.92883301,2020-06-06,2020-06-10
None,Santa Clara,POR,1,1440.73925781,2020-06-11,2020-06-16
None,Santa Clara,POR,1,1437.4855957,2020-06-17,2020-06-23
None,Santa Clara,POR,1,1453.10144043,2020-06-24,2020-06-28
None,Santa Clara,POR,1,1446.32824707,2020-06-29,2020-07-03
None,Santa Clara,POR,1,1435.97460938,2020-07-04,2020-07-10
None,Santa Clara,POR,1,1433.31726074,2020-07-11,2020-07-14
None,Santa Clara,POR,1,1440.1418457,2020-07-15,2020-07-18
None,Santa Clara,POR,1,1443.72631836,2020-07-19,2020-07-24
None,Santa Clara,POR,1,1444.55444336,2020-07-25,2020-09-15
None,Santa Clara,POR,1,1440.9420166,2020-09-16,2020-09-17
None,Santa Clara,POR,1,1443.29309082,2020-09-18,2020-09-20
None,Santa Clara,POR,1,1452.48303223,2020-09-21,2020-09-24
None,Santa Clara,POR,1,1454.46655273,2020-09-25,2020-09-25
None,Santa Clara,POR,1,1467.2713623,2020-09-26,2020-10-01
None,Santa Clara,POR,1,1462.45117188,2020-10-02,2020-10-03
None,Santa Clara,POR,1,1459.68139648,2020-10-04,2020-10-18
None,Santa Clara,POR,1,1451.15258789,2020-10-19,2020-10-21
None,Santa Clara,POR,1,1449.85192871,2020-10-22,2020-10-22
None,Santa Clara,POR,1,1457.24975586,2020-10-23,2020-10-24
None,Santa Clara,POR,1,1452.00109863,2020-10-25,2020-10-27
None,Santa Clara,POR,1,1455.671875,2020-10-28,2020-10-29
None,Santa Clara,POR,1,1460.63842773,2020-10-30,2020-11-01
None,Santa Clara,POR,1,1468.43579102,2020-11-02,2020-11-03
None,Santa Clara,POR,1,1472.12036133,2020-11-04,2020-11-05
None,Santa Clara,POR,1,1468.49353027,2020-11-06,2020-11-07
None,Santa Clara,POR,1,1456.28723145,2020-11-08,2020-11-25
None,Santa Clara,POR,1,1460.71472168,2020-11-26,2020-11-26
None,Santa Clara,POR,1,1462.25634766,2020-11-27,2020-11-28
None,Santa Clara,POR,1,1459.55371094,2020-11-29,2020-12-01
None,Santa Clara,POR,1,1461.19433594,2020-12-02,2020-12-03
None,Santa Clara,POR,1,1467.10717773,2020-12-04,2020-12-06
None,Santa Clara,POR,1,1477.76953125,2020-12-07,2020-12-09
None,Santa Clara,POR,1,1481.83178711,2020-12-10,2020-12-10
None,Santa Clara,POR,1,1482.54418945,2020-12-11,2020-12-21
None,Santa Clara,POR,1,1467.15856934,2020-12-22,2020-12-29
None,Santa Clara,POR,1,1460.50085449,2020-12-30,2021-01-03
None,Santa Clara,POR,1,1466.19567871,2021-01-04,2021-01-04
None,Santa Clara,POR,1,1471.62487793,2021-01-05,2021-01-09
None,Santa Clara,POR,1,1472.95056152,2021-01-10,2021-01-17
None,Santa Clara,POR,1,1463.02416992,2021-01-18,2021-01-25
None,Santa Clara,POR,1,1474.13928223,2021-01-26,2021-02-01
None,Santa Clara,POR,1,1481.84423828,2021-02-02,2021-02-04
None,Santa Clara,POR,1,1480.51721191,2021-02-05,2021-02-08
None,Santa Clara,POR,1,1489.17883301,2021-02-09,2021-02-14
None,Santa Clara,POR,1,1484.48022461,2021-02-15,2021-02-17
None,Santa Clara,POR,1,1486.79931641,2021-02-18,2021-02-18
None,Santa Clara,POR,1,1483.06945801,2021-02-19,2021-02-20
None,Santa Clara,POR,1,1474.52502441,2021-02-21,2021-02-25
None,Santa Clara,POR,1,1470.31323242,2021-02-26,2021-02-27
None,Santa Clara,POR,1,1484.46716309,2021-02-28,2021-03-05
None,Santa Clara,POR,1,1482.15808105,2021-03-06,2021-03-09
None,Santa Clara,POR,1,1483.81335449,2021-03-10,2021-03-13
None,Santa Clara,POR,1,1491.47497559,2021-03-14,2021-03-20
None,Santa Clara,POR,1,1487.55822754,2021-03-21,2021-04-03
None,Santa Clara,POR,1,1486.0970459,2021-04-04,2021-04-07
None,Santa Clara,POR,1,1481.76574707,2021-04-08,2021-04-11
None,Santa Clara,POR,1,1489.32971191,2021-04-12,2021-04-13
None,Santa Clara,POR,1,1490.55053711,2021-04-14,2021-04-17
None,Santa Clara,POR,1,1483.85327148,2021-04-18,2021-04-21
None,Santa Clara,POR,1,1482.36206055,2021-04-22,2021-04-26
None,Santa Clara,POR,1,1480.06103516,2021-04-27,2021-05-01
None,Santa Clara,POR,1,1477.65844727,2021-05-02,2021-05-07
None,Santa Clara,POR,1,1470.69689941,2021-05-08,2021-05-11
None,Santa Clara,POR,1,1477.76428223,2021-05-12,2021-05-16
None,Santa Clara,POR,1,1490.66223145,2021-05-17,2021-05-19
None,Santa Clara,POR,1,1500.47851562,2021-05-20,2021-07-22
None,Santa Clara,POR,1,1501.68566895,2021-07-23,2021-07-29
None,Santa Clara,POR,1,1502.60461426,2021-07-30,2021-08-04
None,Santa Clara,POR,1,1504.07885742,2021-08-05,2021-08-05
None,Santa Clara,POR,1,1508.32666016,2021-08-06,2021-08-08
None,Santa Clara,POR,1,1491.78417969,2021-08-09,2021-08-10
None,Santa Clara,POR,1,1492.53503418,2021-08-11,2021-08-12
None,Santa Clara,POR,1,1496.30822754,2021-08-13,2021-08-15
None,Santa Clara,POR,1,1494.84619141,2021-08-16,2021-08-18
None,Santa Clara,POR,1,1496.10119629,2021-08-19,2021-08-19
None,Santa Clara,POR,1,1503.96557617,2021-08-20,2021-08-23
None,Santa Clara,POR,1,1492.9395752,2021-08-24,2021-08-24
None,Santa Clara,POR,1,1494.91223145,2021-08-25,2021-08-26
None,Santa Clara,POR,1,1475.66662598,2021-08-27,2021-08-29
None,Santa Clara,POR,1,1482.45715332,2021-08-30,2021-09-11
None,Santa Clara,POR,1,1475.99938965,2021-09-12,2021-09-14
None,Santa Clara,POR,1,1475.74182129,2021-09-15,2021-09-15
None,Santa Clara,POR,1,1471.3236084,2021-09-16,2021-09-16
None,Santa Clara,POR,1,1469.36010742,2021-09-17,2021-09-17
None,Santa Clara,POR,1,1461.67138672,2021-09-18,2021-09-26
