Rank,Club,Country,Level,Elo,From,To
None,Willem II,NED,1,1139.43054199,1958-10-27,1958-11-09
None,Willem II,NED,1,1140.09191895,1958-11-10,1958-11-16
None,Willem II,NED,1,1127.61950684,1958-11-17,1958-11-23
None,Willem II,NED,1,1115.77722168,1958-11-24,1958-11-30
None,Willem II,NED,1,1123.58435059,1958-12-01,1958-12-07
None,Willem II,NED,1,1132.64135742,1958-12-08,1958-12-14
None,Willem II,NED,1,1122.02087402,1958-12-15,1958-12-21
None,Willem II,NED,1,1118.98083496,1958-12-22,1958-12-26
None,Willem II,NED,1,1112.52539062,1958-12-27,1958-12-28
None,Willem II,NED,1,1120.47119141,1958-12-29,1959-01-04
None,Willem II,NED,1,1114.97229004,1959-01-05,1959-01-25
None,Willem II,NED,1,1102.12255859,1959-01-26,1959-02-01
None,Willem II,NED,1,1094.27233887,1959-02-02,1959-02-22
None,Willem II,NED,1,1101.06518555,1959-02-23,1959-03-01
None,Willem II,NED,1,1117.89135742,1959-03-02,1959-03-08
None,Willem II,NED,1,1110.61083984,1959-03-09,1959-03-15
None,Willem II,NED,1,1120.08435059,1959-03-16,1959-03-22
None,Willem II,NED,1,1135.82434082,1959-03-23,1959-03-30
None,Willem II,NED,1,1143.95043945,1959-03-31,1959-04-05
None,Willem II,NED,1,1148.45544434,1959-04-06,1959-04-12
None,Willem II,NED,1,1155.36950684,1959-04-13,1959-04-26
None,Willem II,NED,1,1151.17590332,1959-04-27,1959-05-03
None,Willem II,NED,1,1139.36950684,1959-05-04,1959-05-18
None,Willem II,NED,1,1131.88415527,1959-05-19,1959-05-24
None,Willem II,NED,1,1115.16503906,1959-05-25,1959-05-31
None,Willem II,NED,1,1104.21337891,1959-06-01,1959-08-23
None,Willem II,NED,1,1106.94470215,1959-08-24,1959-08-30
None,Willem II,NED,1,1116.05236816,1959-08-31,1959-09-06
None,Willem II,NED,1,1134.17956543,1959-09-07,1959-09-13
None,Willem II,NED,1,1139.35559082,1959-09-14,1959-09-20
None,Willem II,NED,1,1130.88647461,1959-09-21,1959-09-27
None,Willem II,NED,1,1134.90100098,1959-09-28,1959-10-11
None,Willem II,NED,1,1142.37841797,1959-10-12,1959-10-18
None,Willem II,NED,1,1147.06762695,1959-10-19,1959-10-25
None,Willem II,NED,1,1139.87255859,1959-10-26,1959-11-01
None,Willem II,NED,1,1154.97375488,1959-11-02,1959-11-05
None,Willem II,NED,1,1148.28137207,1959-11-06,1959-11-08
None,Willem II,NED,1,1148.95739746,1959-11-09,1959-11-15
None,Willem II,NED,1,1154.77954102,1959-11-16,1959-11-22
None,Willem II,NED,1,1149.6685791,1959-11-23,1959-11-25
None,Willem II,NED,1,1197.43811035,1959-11-26,1959-11-29
None,Willem II,NED,1,1184.93200684,1959-11-30,1959-12-06
None,Willem II,NED,1,1194.34936523,1959-12-07,1959-12-13
None,Willem II,NED,1,1201.83984375,1959-12-14,1959-12-20
None,Willem II,NED,1,1203.14575195,1959-12-21,1959-12-27
None,Willem II,NED,1,1213.64746094,1959-12-28,1960-01-03
None,Willem II,NED,1,1204.7277832,1960-01-04,1960-01-10
None,Willem II,NED,1,1207.16577148,1960-01-11,1960-01-24
None,Willem II,NED,1,1198.83105469,1960-01-25,1960-01-31
None,Willem II,NED,1,1192.90686035,1960-02-01,1960-02-14
None,Willem II,NED,1,1186.04736328,1960-02-15,1960-02-21
None,Willem II,NED,1,1196.33215332,1960-02-22,1960-03-06
None,Willem II,NED,1,1184.64697266,1960-03-07,1960-03-09
None,Willem II,NED,1,1183.86022949,1960-03-10,1960-03-13
None,Willem II,NED,1,1174.39111328,1960-03-14,1960-03-16
None,Willem II,NED,1,1175.13342285,1960-03-17,1960-03-20
None,Willem II,NED,1,1172.41625977,1960-03-21,1960-03-27
None,Willem II,NED,1,1176.46716309,1960-03-28,1960-03-30
None,Willem II,NED,1,1173.89086914,1960-03-31,1960-04-10
None,Willem II,NED,1,1167.13891602,1960-04-11,1960-04-18
None,Willem II,NED,1,1168.65856934,1960-04-19,1960-05-01
None,Willem II,NED,1,1172.64794922,1960-05-02,1960-05-08
None,Willem II,NED,1,1169.82531738,1960-05-09,1960-05-15
None,Willem II,NED,1,1173.80505371,1960-05-16,1960-05-22
None,Willem II,NED,1,1178.10400391,1960-05-23,1960-08-21
None,Willem II,NED,1,1177.38000488,1960-08-22,1960-08-28
None,Willem II,NED,1,1169.38122559,1960-08-29,1960-08-31
None,Willem II,NED,1,1175.34863281,1960-09-01,1960-09-04
None,Willem II,NED,1,1167.65979004,1960-09-05,1960-09-07
None,Willem II,NED,1,1154.3848877,1960-09-08,1960-09-11
None,Willem II,NED,1,1150.64294434,1960-09-12,1960-09-25
None,Willem II,NED,1,1159.20812988,1960-09-26,1960-10-09
None,Willem II,NED,1,1154.3302002,1960-10-10,1960-10-16
None,Willem II,NED,1,1162.82824707,1960-10-17,1960-10-23
None,Willem II,NED,1,1158.70153809,1960-10-24,1960-11-06
None,Willem II,NED,1,1162.65771484,1960-11-07,1960-11-10
None,Willem II,NED,1,1171.79614258,1960-11-11,1960-11-13
None,Willem II,NED,1,1164.6159668,1960-11-14,1960-11-27
None,Willem II,NED,1,1175.13452148,1960-11-28,1960-12-11
None,Willem II,NED,1,1168.5447998,1960-12-12,1960-12-18
None,Willem II,NED,1,1167.31262207,1960-12-19,1960-12-26
None,Willem II,NED,1,1159.66296387,1960-12-27,1961-01-08
None,Willem II,NED,1,1159.96435547,1961-01-09,1961-01-15
None,Willem II,NED,1,1153.54699707,1961-01-16,1961-02-05
None,Willem II,NED,1,1161.06066895,1961-02-06,1961-02-19
None,Willem II,NED,1,1172.72119141,1961-02-20,1961-02-26
None,Willem II,NED,1,1165.0345459,1961-02-27,1961-03-05
None,Willem II,NED,1,1176.66796875,1961-03-06,1961-03-12
None,Willem II,NED,1,1170.62487793,1961-03-13,1961-03-19
None,Willem II,NED,1,1183.67102051,1961-03-20,1961-03-26
None,Willem II,NED,1,1190.9005127,1961-03-27,1961-04-03
None,Willem II,NED,1,1173.08312988,1961-04-04,1961-04-09
None,Willem II,NED,1,1178.80236816,1961-04-10,1961-04-16
None,Willem II,NED,1,1173.30297852,1961-04-17,1961-04-23
None,Willem II,NED,1,1181.17858887,1961-04-24,1961-05-01
None,Willem II,NED,1,1190.05883789,1961-05-02,1961-05-04
None,Willem II,NED,1,1184.15600586,1961-05-05,1961-05-20
None,Willem II,NED,1,1192.60229492,1961-05-21,1961-05-22
None,Willem II,NED,1,1195.12988281,1961-05-23,1961-05-28
None,Willem II,NED,1,1194.48962402,1961-05-29,1961-06-04
None,Willem II,NED,1,1187.03662109,1961-06-05,1961-08-20
None,Willem II,NED,1,1181.82739258,1961-08-21,1961-08-27
None,Willem II,NED,1,1191.17077637,1961-08-28,1961-09-03
None,Willem II,NED,1,1203.44177246,1961-09-04,1961-09-06
None,Willem II,NED,1,1232.83850098,1961-09-07,1961-09-10
None,Willem II,NED,1,1242.13464355,1961-09-11,1961-09-13
None,Willem II,NED,1,1252.47094727,1961-09-14,1961-09-17
None,Willem II,NED,1,1253.22363281,1961-09-18,1961-09-24
None,Willem II,NED,1,1257.98474121,1961-09-25,1961-10-01
None,Willem II,NED,1,1249.48254395,1961-10-02,1961-10-08
None,Willem II,NED,1,1245.16430664,1961-10-09,1961-10-15
None,Willem II,NED,1,1253.08093262,1961-10-16,1961-10-24
None,Willem II,NED,1,1249.12561035,1961-10-25,1961-10-29
None,Willem II,NED,1,1269.1607666,1961-10-30,1961-11-02
None,Willem II,NED,1,1271.07336426,1961-11-03,1961-11-05
None,Willem II,NED,1,1260.99743652,1961-11-06,1961-11-19
None,Willem II,NED,1,1274.21069336,1961-11-20,1961-11-26
None,Willem II,NED,1,1266.84741211,1961-11-27,1961-11-29
None,Willem II,NED,1,1264.78527832,1961-11-30,1961-12-03
None,Willem II,NED,1,1277.7467041,1961-12-04,1961-12-10
None,Willem II,NED,1,1274.35656738,1961-12-11,1961-12-17
None,Willem II,NED,1,1264.85400391,1961-12-18,1962-01-14
None,Willem II,NED,1,1255.76867676,1962-01-15,1962-01-21
None,Willem II,NED,1,1249.36352539,1962-01-22,1962-01-28
None,Willem II,NED,1,1255.99450684,1962-01-29,1962-02-04
None,Willem II,NED,1,1267.96838379,1962-02-05,1962-02-11
None,Willem II,NED,1,1263.65844727,1962-02-12,1962-02-18
None,Willem II,NED,1,1261.20922852,1962-02-19,1962-02-25
None,Willem II,NED,1,1254.87927246,1962-02-26,1962-03-04
None,Willem II,NED,1,1262.08093262,1962-03-05,1962-03-11
None,Willem II,NED,1,1258.88317871,1962-03-12,1962-03-18
None,Willem II,NED,1,1251.33569336,1962-03-19,1962-03-25
None,Willem II,NED,1,1255.75756836,1962-03-26,1962-04-08
None,Willem II,NED,1,1248.2668457,1962-04-09,1962-04-15
None,Willem II,NED,1,1256.34155273,1962-04-16,1962-04-21
None,Willem II,NED,1,1252.84228516,1962-04-22,1962-04-23
None,Willem II,NED,1,1242.01281738,1962-04-24,1962-05-06
None,Willem II,NED,1,1257.34545898,1962-05-07,1962-05-13
None,Willem II,NED,1,1246.14172363,1962-05-14,1962-05-20
None,Willem II,NED,1,1260.07263184,1962-05-21,1962-08-26
None,Willem II,NED,1,1263.27746582,1962-08-27,1962-09-02
None,Willem II,NED,1,1271.27380371,1962-09-03,1962-09-09
None,Willem II,NED,1,1261.02490234,1962-09-10,1962-09-12
None,Willem II,NED,1,1288.69787598,1962-09-13,1962-09-16
None,Willem II,NED,1,1287.90393066,1962-09-17,1962-09-19
None,Willem II,NED,1,1256.37255859,1962-09-20,1962-09-23
None,Willem II,NED,1,1246.83874512,1962-09-24,1962-09-30
None,Willem II,NED,1,1236.79077148,1962-10-01,1962-10-03
None,Willem II,NED,1,1237.83508301,1962-10-04,1962-10-07
None,Willem II,NED,1,1254.37731934,1962-10-08,1962-10-17
None,Willem II,NED,1,1281.67919922,1962-10-18,1962-10-21
None,Willem II,NED,1,1269.38317871,1962-10-22,1962-10-28
None,Willem II,NED,1,1272.06506348,1962-10-29,1962-11-04
None,Willem II,NED,1,1266.73168945,1962-11-05,1962-11-14
None,Willem II,NED,1,1266.06994629,1962-11-15,1962-11-18
None,Willem II,NED,1,1256.13342285,1962-11-19,1962-11-25
None,Willem II,NED,1,1256.58703613,1962-11-26,1962-11-28
None,Willem II,NED,1,1257.23095703,1962-11-29,1962-12-02
None,Willem II,NED,1,1251.27490234,1962-12-03,1962-12-12
None,Willem II,NED,1,1274.48791504,1962-12-13,1962-12-23
None,Willem II,NED,1,1272.33581543,1962-12-24,1962-12-26
None,Willem II,NED,1,1274.46057129,1962-12-27,1963-02-06
None,Willem II,NED,1,1289.68786621,1963-02-07,1963-03-13
None,Willem II,NED,1,1293.65380859,1963-03-14,1963-03-17
None,Willem II,NED,1,1285.98327637,1963-03-18,1963-03-24
None,Willem II,NED,1,1277.2668457,1963-03-25,1963-04-07
None,Willem II,NED,1,1287.03710938,1963-04-08,1963-04-10
None,Willem II,NED,1,1286.54785156,1963-04-11,1963-04-13
None,Willem II,NED,1,1283.13513184,1963-04-14,1963-04-21
None,Willem II,NED,1,1276.11401367,1963-04-22,1963-04-28
None,Willem II,NED,1,1286.0123291,1963-04-29,1963-05-05
None,Willem II,NED,1,1290.6829834,1963-05-06,1963-05-08
None,Willem II,NED,1,1289.80041504,1963-05-09,1963-05-12
None,Willem II,NED,1,1294.24401855,1963-05-13,1963-05-19
None,Willem II,NED,1,1292.35095215,1963-05-20,1963-05-23
None,Willem II,NED,1,1284.83837891,1963-05-24,1963-05-26
None,Willem II,NED,1,1302.19140625,1963-05-27,1963-06-01
None,Willem II,NED,1,1307.01696777,1963-06-02,1963-06-03
None,Willem II,NED,1,1298.22290039,1963-06-04,1963-06-05
None,Willem II,NED,1,1284.84729004,1963-06-06,1963-06-16
None,Willem II,NED,1,1287.35180664,1963-06-17,1963-07-03
None,Willem II,NED,0,1287.35180664,1963-07-04,1963-09-25
None,Willem II,NED,0,1301.07714844,1963-09-26,1963-10-09
None,Willem II,NED,0,1323.13769531,1963-10-10,1963-10-15
None,Willem II,NED,0,1321.47607422,1963-10-16,1963-11-13
None,Willem II,NED,0,1330.58972168,1963-11-14,1963-11-27
None,Willem II,NED,0,1329.35656738,1963-11-28,1964-03-04
None,Willem II,NED,0,1327.2779541,1964-03-05,1964-03-11
None,Willem II,NED,0,1319.96032715,1964-03-12,1964-07-01
None,Willem II,NED,1,1296.99121094,1965-07-01,1965-08-22
None,Willem II,NED,1,1304.8494873,1965-08-23,1965-08-29
None,Willem II,NED,1,1320.97570801,1965-08-30,1965-09-05
None,Willem II,NED,1,1310.38378906,1965-09-06,1965-09-08
None,Willem II,NED,1,1311.81201172,1965-09-09,1965-09-12
None,Willem II,NED,1,1317.77648926,1965-09-13,1965-09-22
None,Willem II,NED,1,1314.91540527,1965-09-23,1965-09-26
None,Willem II,NED,1,1304.07446289,1965-09-27,1965-09-29
None,Willem II,NED,1,1300.79431152,1965-09-30,1965-10-03
None,Willem II,NED,1,1293.04846191,1965-10-04,1965-10-07
None,Willem II,NED,1,1293.3182373,1965-10-08,1965-10-10
None,Willem II,NED,1,1308.10742188,1965-10-11,1965-10-24
None,Willem II,NED,1,1321.50854492,1965-10-25,1965-10-31
None,Willem II,NED,1,1311.83337402,1965-11-01,1965-11-28
None,Willem II,NED,1,1307.72241211,1965-11-29,1965-12-12
None,Willem II,NED,1,1299.015625,1965-12-13,1965-12-26
None,Willem II,NED,1,1290.60949707,1965-12-27,1966-01-09
None,Willem II,NED,1,1293.14086914,1966-01-10,1966-01-16
None,Willem II,NED,1,1302.61547852,1966-01-17,1966-01-30
None,Willem II,NED,1,1315.43945312,1966-01-31,1966-02-06
None,Willem II,NED,1,1306.57189941,1966-02-07,1966-02-27
None,Willem II,NED,1,1312.29614258,1966-02-28,1966-03-06
None,Willem II,NED,1,1323.48937988,1966-03-07,1966-03-13
None,Willem II,NED,1,1318.18005371,1966-03-14,1966-03-20
None,Willem II,NED,1,1312.5090332,1966-03-21,1966-03-27
None,Willem II,NED,1,1306.93798828,1966-03-28,1966-04-03
None,Willem II,NED,1,1298.45666504,1966-04-04,1966-04-09
None,Willem II,NED,1,1297.0435791,1966-04-10,1966-04-11
None,Willem II,NED,1,1312.91955566,1966-04-12,1966-04-24
None,Willem II,NED,1,1308.9498291,1966-04-25,1966-05-01
None,Willem II,NED,1,1298.41687012,1966-05-02,1966-05-08
None,Willem II,NED,1,1295.74511719,1966-05-09,1966-05-15
None,Willem II,NED,1,1304.93383789,1966-05-16,1966-05-19
None,Willem II,NED,1,1297.30236816,1966-05-20,1966-05-22
None,Willem II,NED,1,1303.44824219,1966-05-23,1966-08-14
None,Willem II,NED,1,1305.74890137,1966-08-15,1966-08-21
None,Willem II,NED,1,1291.99145508,1966-08-22,1966-08-28
None,Willem II,NED,1,1295.09106445,1966-08-29,1966-09-04
None,Willem II,NED,1,1288.5657959,1966-09-05,1966-09-11
None,Willem II,NED,1,1298.05126953,1966-09-12,1966-09-18
None,Willem II,NED,1,1298.30493164,1966-09-19,1966-09-25
None,Willem II,NED,1,1287.3248291,1966-09-26,1966-09-28
None,Willem II,NED,1,1290.17126465,1966-09-29,1966-10-02
None,Willem II,NED,1,1280.47314453,1966-10-03,1966-10-05
None,Willem II,NED,1,1288.94873047,1966-10-06,1966-10-09
None,Willem II,NED,1,1286.37878418,1966-10-10,1966-10-16
None,Willem II,NED,1,1281.0435791,1966-10-17,1966-10-22
None,Willem II,NED,1,1274.2253418,1966-10-23,1966-10-30
None,Willem II,NED,1,1281.67431641,1966-10-31,1966-11-09
None,Willem II,NED,1,1276.25622559,1966-11-10,1966-11-13
None,Willem II,NED,1,1271.54516602,1966-11-14,1966-11-16
None,Willem II,NED,1,1268.37414551,1966-11-17,1966-11-20
None,Willem II,NED,1,1268.56408691,1966-11-21,1966-11-27
None,Willem II,NED,1,1262.14648438,1966-11-28,1966-12-07
None,Willem II,NED,1,1278.42248535,1966-12-08,1966-12-11
None,Willem II,NED,1,1281.91540527,1966-12-12,1966-12-14
None,Willem II,NED,1,1298.90820312,1966-12-15,1966-12-18
None,Willem II,NED,1,1291.14172363,1966-12-19,1966-12-26
None,Willem II,NED,1,1290.76953125,1966-12-27,1966-12-31
None,Willem II,NED,1,1290.7265625,1967-01-01,1967-01-15
None,Willem II,NED,1,1282.61962891,1967-01-16,1967-01-20
None,Willem II,NED,1,1275.56677246,1967-01-21,1967-01-22
None,Willem II,NED,1,1271.03405762,1967-01-23,1967-02-12
None,Willem II,NED,1,1270.27832031,1967-02-13,1967-02-19
None,Willem II,NED,1,1267.71362305,1967-02-20,1967-02-26
None,Willem II,NED,1,1262.9119873,1967-02-27,1967-03-01
None,Willem II,NED,1,1258.11987305,1967-03-02,1967-03-08
None,Willem II,NED,1,1255.97570801,1967-03-09,1967-03-12
None,Willem II,NED,1,1246.9777832,1967-03-13,1967-03-19
None,Willem II,NED,1,1251.67260742,1967-03-20,1967-03-27
None,Willem II,NED,1,1256.43151855,1967-03-28,1967-04-09
None,Willem II,NED,1,1253.20898438,1967-04-10,1967-04-18
None,Willem II,NED,1,1252.08911133,1967-04-19,1967-04-23
None,Willem II,NED,1,1238.90576172,1967-04-24,1967-04-30
None,Willem II,NED,1,1235.47814941,1967-05-01,1967-05-04
None,Willem II,NED,1,1233.2746582,1967-05-05,1967-05-15
None,Willem II,NED,1,1222.62988281,1967-05-16,1967-05-21
None,Willem II,NED,1,1219.97119141,1967-05-22,1967-07-03
None,Willem II,NED,1,1437.79711914,1979-07-01,1979-08-19
None,Willem II,NED,1,1433.93334961,1979-08-20,1979-08-22
None,Willem II,NED,1,1439.9987793,1979-08-23,1979-08-25
None,Willem II,NED,1,1452.95275879,1979-08-26,1979-08-29
None,Willem II,NED,1,1450.30554199,1979-08-30,1979-09-08
None,Willem II,NED,1,1444.29223633,1979-09-09,1979-09-16
None,Willem II,NED,1,1450.34472656,1979-09-17,1979-09-19
None,Willem II,NED,1,1441.17712402,1979-09-20,1979-09-23
None,Willem II,NED,1,1435.46484375,1979-09-24,1979-09-29
None,Willem II,NED,1,1441.12536621,1979-09-30,1979-10-03
None,Willem II,NED,1,1444.2845459,1979-10-04,1979-10-07
None,Willem II,NED,1,1437.31103516,1979-10-08,1979-10-21
None,Willem II,NED,1,1434.94946289,1979-10-22,1979-10-24
None,Willem II,NED,1,1440.72619629,1979-10-25,1979-10-27
None,Willem II,NED,1,1439.23681641,1979-10-28,1979-11-01
None,Willem II,NED,1,1419.48840332,1979-11-02,1979-11-04
None,Willem II,NED,1,1419.04614258,1979-11-05,1979-11-07
None,Willem II,NED,1,1419.04309082,1979-11-08,1979-11-11
None,Willem II,NED,1,1425.23144531,1979-11-12,1979-11-25
None,Willem II,NED,1,1424.37451172,1979-11-26,1979-11-28
None,Willem II,NED,1,1419.79455566,1979-11-29,1979-12-02
None,Willem II,NED,1,1417.76647949,1979-12-03,1979-12-09
None,Willem II,NED,1,1426.60388184,1979-12-10,1979-12-12
None,Willem II,NED,1,1425.84472656,1979-12-13,1979-12-16
None,Willem II,NED,1,1440.48083496,1979-12-17,1980-01-12
None,Willem II,NED,1,1438.58483887,1980-01-13,1980-01-20
None,Willem II,NED,1,1445.53417969,1980-01-21,1980-02-10
None,Willem II,NED,1,1456.56872559,1980-02-11,1980-02-13
None,Willem II,NED,1,1460.42541504,1980-02-14,1980-02-16
None,Willem II,NED,1,1466.96972656,1980-02-17,1980-02-24
None,Willem II,NED,1,1476.8449707,1980-02-25,1980-03-02
None,Willem II,NED,1,1472.44702148,1980-03-03,1980-03-05
None,Willem II,NED,1,1473.9375,1980-03-06,1980-03-08
None,Willem II,NED,1,1470.35461426,1980-03-09,1980-03-16
None,Willem II,NED,1,1465.83374023,1980-03-17,1980-03-19
None,Willem II,NED,1,1470.43127441,1980-03-20,1980-03-22
None,Willem II,NED,1,1481.34106445,1980-03-23,1980-03-30
None,Willem II,NED,1,1469.49438477,1980-03-31,1980-04-05
None,Willem II,NED,1,1473.84143066,1980-04-06,1980-04-09
None,Willem II,NED,1,1469.81433105,1980-04-10,1980-04-13
None,Willem II,NED,1,1456.56555176,1980-04-14,1980-04-19
None,Willem II,NED,1,1447.69226074,1980-04-20,1980-04-23
None,Willem II,NED,1,1446.27685547,1980-04-24,1980-04-27
None,Willem II,NED,1,1449.15063477,1980-04-28,1980-05-04
None,Willem II,NED,1,1461.09509277,1980-05-05,1980-05-11
None,Willem II,NED,1,1472.06677246,1980-05-12,1980-08-24
None,Willem II,NED,1,1459.99816895,1980-08-25,1980-08-27
None,Willem II,NED,1,1456.1496582,1980-08-28,1980-08-30
None,Willem II,NED,1,1461.42932129,1980-08-31,1980-09-03
None,Willem II,NED,1,1480.56494141,1980-09-04,1980-09-14
None,Willem II,NED,1,1491.46252441,1980-09-15,1980-09-17
None,Willem II,NED,1,1503.89758301,1980-09-18,1980-09-21
None,Willem II,NED,1,1509.35742188,1980-09-22,1980-09-28
None,Willem II,NED,1,1496.30932617,1980-09-29,1980-09-30
None,Willem II,NED,1,1496.30895996,1980-10-01,1980-10-01
None,Willem II,NED,1,1502.85632324,1980-10-02,1980-10-04
None,Willem II,NED,1,1517.3293457,1980-10-05,1980-10-19
None,Willem II,NED,1,1503.55175781,1980-10-20,1980-10-21
None,Willem II,NED,1,1505.62036133,1980-10-22,1980-10-22
None,Willem II,NED,1,1502.73217773,1980-10-23,1980-10-26
None,Willem II,NED,1,1516.86254883,1980-10-27,1980-11-02
None,Willem II,NED,1,1522.98693848,1980-11-03,1980-11-04
None,Willem II,NED,1,1526.19274902,1980-11-05,1980-11-05
None,Willem II,NED,1,1524.25024414,1980-11-06,1980-11-08
None,Willem II,NED,1,1534.96899414,1980-11-09,1980-11-23
None,Willem II,NED,1,1528.74914551,1980-11-24,1980-11-26
None,Willem II,NED,1,1530.74255371,1980-11-27,1980-11-29
None,Willem II,NED,1,1520.06359863,1980-11-30,1980-12-07
None,Willem II,NED,1,1515.34521484,1980-12-08,1980-12-10
None,Willem II,NED,1,1518.45300293,1980-12-11,1980-12-14
None,Willem II,NED,1,1525.33312988,1980-12-15,1981-02-01
None,Willem II,NED,1,1518.38000488,1981-02-02,1981-02-08
None,Willem II,NED,1,1512.40222168,1981-02-09,1981-02-15
None,Willem II,NED,1,1505.12133789,1981-02-16,1981-02-28
None,Willem II,NED,1,1498.25842285,1981-03-01,1981-03-04
None,Willem II,NED,1,1499.73596191,1981-03-05,1981-03-07
None,Willem II,NED,1,1492.35681152,1981-03-08,1981-03-15
None,Willem II,NED,1,1491.05480957,1981-03-16,1981-03-18
None,Willem II,NED,1,1496.72241211,1981-03-19,1981-03-22
None,Willem II,NED,1,1502.81958008,1981-03-23,1981-03-28
None,Willem II,NED,1,1496.09106445,1981-03-29,1981-04-05
None,Willem II,NED,1,1492.90197754,1981-04-06,1981-04-08
None,Willem II,NED,1,1486.1541748,1981-04-09,1981-04-11
None,Willem II,NED,1,1483.01293945,1981-04-12,1981-04-18
None,Willem II,NED,1,1487.74450684,1981-04-19,1981-04-22
None,Willem II,NED,1,1489.39404297,1981-04-23,1981-04-26
None,Willem II,NED,1,1503.08178711,1981-04-27,1981-05-03
None,Willem II,NED,1,1508.15686035,1981-05-04,1981-05-06
None,Willem II,NED,1,1502.10461426,1981-05-07,1981-05-09
None,Willem II,NED,1,1510.56262207,1981-05-10,1981-05-17
None,Willem II,NED,1,1490.75378418,1981-05-18,1981-05-20
None,Willem II,NED,1,1491.76782227,1981-05-21,1981-05-23
None,Willem II,NED,1,1479.50915527,1981-05-24,1981-05-30
None,Willem II,NED,1,1473.50610352,1981-05-31,1981-06-06
None,Willem II,NED,1,1477.80078125,1981-06-07,1981-08-16
None,Willem II,NED,1,1468.05847168,1981-08-17,1981-08-19
None,Willem II,NED,1,1470.21020508,1981-08-20,1981-08-22
None,Willem II,NED,1,1462.85778809,1981-08-23,1981-08-26
None,Willem II,NED,1,1459.52026367,1981-08-27,1981-08-30
None,Willem II,NED,1,1455.92333984,1981-08-31,1981-09-13
None,Willem II,NED,1,1462.36413574,1981-09-14,1981-09-16
None,Willem II,NED,1,1465.63964844,1981-09-17,1981-09-19
None,Willem II,NED,1,1462.70568848,1981-09-20,1981-09-27
None,Willem II,NED,1,1470.06787109,1981-09-28,1981-09-30
None,Willem II,NED,1,1457.08129883,1981-10-01,1981-10-04
None,Willem II,NED,1,1453.11828613,1981-10-05,1981-10-18
None,Willem II,NED,1,1443.89770508,1981-10-19,1981-10-21
None,Willem II,NED,1,1438.85864258,1981-10-22,1981-10-24
