Rank,Club,Country,Level,Elo,From,To
None,Estrela Amadora,POR,1,1426.58190918,1990-05-21,1990-05-23
None,Estrela Amadora,POR,1,1424.01330566,1990-05-24,1990-08-19
None,Estrela Amadora,POR,1,1426.71533203,1990-08-20,1990-08-26
None,Estrela Amadora,POR,1,1434.0612793,1990-08-27,1990-09-02
None,Estrela Amadora,POR,1,1452.51171875,1990-09-03,1990-09-16
None,Estrela Amadora,POR,1,1448.2232666,1990-09-17,1990-09-18
None,Estrela Amadora,POR,1,1450.33569336,1990-09-19,1990-09-19
None,Estrela Amadora,POR,1,1430.70703125,1990-09-20,1990-09-23
None,Estrela Amadora,POR,1,1429.7253418,1990-09-24,1990-09-30
None,Estrela Amadora,POR,1,1423.57995605,1990-10-01,1990-10-03
None,Estrela Amadora,POR,1,1427.609375,1990-10-04,1990-10-07
None,Estrela Amadora,POR,1,1425.97961426,1990-10-08,1990-10-21
None,Estrela Amadora,POR,1,1408.21008301,1990-10-22,1990-10-24
None,Estrela Amadora,POR,1,1408.15625,1990-10-25,1990-10-28
None,Estrela Amadora,POR,1,1403.29260254,1990-10-29,1990-11-04
None,Estrela Amadora,POR,1,1411.40856934,1990-11-05,1990-11-07
None,Estrela Amadora,POR,1,1417.28955078,1990-11-08,1990-11-11
None,Estrela Amadora,POR,1,1422.74206543,1990-11-12,1990-11-14
None,Estrela Amadora,POR,1,1426.43078613,1990-11-15,1990-11-18
None,Estrela Amadora,POR,1,1420.85168457,1990-11-19,1990-11-25
None,Estrela Amadora,POR,1,1428.3248291,1990-11-26,1990-11-28
None,Estrela Amadora,POR,1,1434.07580566,1990-11-29,1990-12-02
None,Estrela Amadora,POR,1,1430.15563965,1990-12-03,1990-12-09
None,Estrela Amadora,POR,1,1417.21459961,1990-12-10,1990-12-12
None,Estrela Amadora,POR,1,1417.67797852,1990-12-13,1990-12-18
None,Estrela Amadora,POR,1,1413.49157715,1990-12-19,1990-12-23
None,Estrela Amadora,POR,1,1417.95507812,1990-12-24,1990-12-30
None,Estrela Amadora,POR,1,1415.14282227,1990-12-31,1991-01-06
None,Estrela Amadora,POR,1,1410.41333008,1991-01-07,1991-01-12
None,Estrela Amadora,POR,1,1405.70056152,1991-01-13,1991-01-27
None,Estrela Amadora,POR,1,1402.97802734,1991-01-28,1991-02-02
None,Estrela Amadora,POR,1,1407.52832031,1991-02-03,1991-02-24
None,Estrela Amadora,POR,1,1404.9486084,1991-02-25,1991-03-03
None,Estrela Amadora,POR,1,1403.82348633,1991-03-04,1991-03-06
None,Estrela Amadora,POR,1,1411.27526855,1991-03-07,1991-03-10
None,Estrela Amadora,POR,1,1406.4317627,1991-03-11,1991-03-17
None,Estrela Amadora,POR,1,1411.40478516,1991-03-18,1991-03-20
None,Estrela Amadora,POR,1,1404.46240234,1991-03-21,1991-03-24
None,Estrela Amadora,POR,1,1412.11010742,1991-03-25,1991-03-30
None,Estrela Amadora,POR,1,1415.38513184,1991-03-31,1991-04-03
None,Estrela Amadora,POR,1,1424.25061035,1991-04-04,1991-04-07
None,Estrela Amadora,POR,1,1419.58618164,1991-04-08,1991-04-10
None,Estrela Amadora,POR,1,1419.03930664,1991-04-11,1991-04-14
None,Estrela Amadora,POR,1,1414.71484375,1991-04-15,1991-04-20
None,Estrela Amadora,POR,1,1409.74560547,1991-04-21,1991-04-24
None,Estrela Amadora,POR,1,1407.5357666,1991-04-25,1991-04-28
None,Estrela Amadora,POR,1,1413.28356934,1991-04-29,1991-05-05
None,Estrela Amadora,POR,1,1405.53771973,1991-05-06,1991-05-12
None,Estrela Amadora,POR,1,1408.97607422,1991-05-13,1991-05-19
None,Estrela Amadora,POR,1,1416.11743164,1991-05-20,1991-05-26
None,Estrela Amadora,POR,1,1421.2467041,1991-05-27,1991-07-02
None,Estrela Amadora,POR,1,1385.75317383,1993-07-01,1993-08-22
None,Estrela Amadora,POR,1,1381.63623047,1993-08-23,1993-08-29
None,Estrela Amadora,POR,1,1378.34875488,1993-08-30,1993-09-12
None,Estrela Amadora,POR,1,1375.58349609,1993-09-13,1993-09-14
None,Estrela Amadora,POR,1,1372.57629395,1993-09-15,1993-09-15
None,Estrela Amadora,POR,1,1372.94238281,1993-09-16,1993-09-19
None,Estrela Amadora,POR,1,1362.10595703,1993-09-20,1993-09-26
None,Estrela Amadora,POR,1,1366.79394531,1993-09-27,1993-09-28
None,Estrela Amadora,POR,1,1365.23815918,1993-09-29,1993-09-29
None,Estrela Amadora,POR,1,1368.25292969,1993-09-30,1993-10-03
None,Estrela Amadora,POR,1,1378.12768555,1993-10-04,1993-10-17
None,Estrela Amadora,POR,1,1384.49816895,1993-10-18,1993-10-20
None,Estrela Amadora,POR,1,1384.93981934,1993-10-21,1993-10-24
None,Estrela Amadora,POR,1,1386.26013184,1993-10-25,1993-10-29
None,Estrela Amadora,POR,1,1385.64929199,1993-10-30,1993-11-03
None,Estrela Amadora,POR,1,1397.13793945,1993-11-04,1993-11-04
None,Estrela Amadora,POR,1,1407.83581543,1993-11-05,1993-11-21
None,Estrela Amadora,POR,1,1416.2322998,1993-11-22,1993-11-23
None,Estrela Amadora,POR,1,1423.06506348,1993-11-24,1993-11-24
None,Estrela Amadora,POR,1,1429.34875488,1993-11-25,1993-11-28
None,Estrela Amadora,POR,1,1442.42834473,1993-11-29,1993-12-01
None,Estrela Amadora,POR,1,1440.59240723,1993-12-02,1993-12-07
None,Estrela Amadora,POR,1,1430.50598145,1993-12-08,1993-12-10
None,Estrela Amadora,POR,1,1426.63537598,1993-12-11,1993-12-19
None,Estrela Amadora,POR,1,1432.78137207,1993-12-20,1993-12-30
None,Estrela Amadora,POR,1,1438.22119141,1993-12-31,1994-01-08
None,Estrela Amadora,POR,1,1450.53039551,1994-01-09,1994-01-16
None,Estrela Amadora,POR,1,1457.14562988,1994-01-17,1994-01-23
None,Estrela Amadora,POR,1,1461.42626953,1994-01-24,1994-02-06
None,Estrela Amadora,POR,1,1465.02502441,1994-02-07,1994-02-13
None,Estrela Amadora,POR,1,1461.16381836,1994-02-14,1994-02-20
None,Estrela Amadora,POR,1,1449.91650391,1994-02-21,1994-02-27
None,Estrela Amadora,POR,1,1447.54699707,1994-02-28,1994-03-01
None,Estrela Amadora,POR,1,1444.24243164,1994-03-02,1994-03-02
None,Estrela Amadora,POR,1,1440.07336426,1994-03-03,1994-03-06
None,Estrela Amadora,POR,1,1445.82409668,1994-03-07,1994-03-13
None,Estrela Amadora,POR,1,1441.21594238,1994-03-14,1994-03-15
None,Estrela Amadora,POR,1,1448.18762207,1994-03-16,1994-03-16
None,Estrela Amadora,POR,1,1450.15393066,1994-03-17,1994-03-24
None,Estrela Amadora,POR,1,1439.69030762,1994-03-25,1994-03-27
None,Estrela Amadora,POR,1,1446.80688477,1994-03-28,1994-03-29
None,Estrela Amadora,POR,1,1447.89221191,1994-03-30,1994-03-30
None,Estrela Amadora,POR,1,1460.58007812,1994-03-31,1994-04-08
None,Estrela Amadora,POR,1,1466.08300781,1994-04-09,1994-04-13
None,Estrela Amadora,POR,1,1462.06188965,1994-04-14,1994-04-24
None,Estrela Amadora,POR,1,1463.72351074,1994-04-25,1994-04-27
None,Estrela Amadora,POR,1,1460.35119629,1994-04-28,1994-04-30
None,Estrela Amadora,POR,1,1455.98547363,1994-05-01,1994-05-08
None,Estrela Amadora,POR,1,1464.8013916,1994-05-09,1994-05-15
None,Estrela Amadora,POR,1,1462.37145996,1994-05-16,1994-05-22
None,Estrela Amadora,POR,1,1476.78283691,1994-05-23,1994-05-25
None,Estrela Amadora,POR,1,1472.44226074,1994-05-26,1994-05-29
None,Estrela Amadora,POR,1,1466.66101074,1994-05-30,1994-06-02
None,Estrela Amadora,POR,1,1472.87512207,1994-06-03,1994-08-21
None,Estrela Amadora,POR,1,1476.61938477,1994-08-22,1994-08-28
None,Estrela Amadora,POR,1,1474.52392578,1994-08-29,1994-09-10
None,Estrela Amadora,POR,1,1466.42297363,1994-09-11,1994-09-13
None,Estrela Amadora,POR,1,1466.31176758,1994-09-14,1994-09-14
None,Estrela Amadora,POR,1,1465.58850098,1994-09-15,1994-09-15
None,Estrela Amadora,POR,1,1466.39660645,1994-09-16,1994-09-17
None,Estrela Amadora,POR,1,1463.54406738,1994-09-18,1994-09-24
None,Estrela Amadora,POR,1,1472.66870117,1994-09-25,1994-09-27
None,Estrela Amadora,POR,1,1474.76965332,1994-09-28,1994-09-28
None,Estrela Amadora,POR,1,1477.25830078,1994-09-29,1994-09-29
None,Estrela Amadora,POR,1,1477.42199707,1994-09-30,1994-10-01
None,Estrela Amadora,POR,1,1469.96582031,1994-10-02,1994-10-15
None,Estrela Amadora,POR,1,1479.7442627,1994-10-16,1994-10-18
None,Estrela Amadora,POR,1,1477.63330078,1994-10-19,1994-10-19
None,Estrela Amadora,POR,1,1478.60180664,1994-10-20,1994-10-20
None,Estrela Amadora,POR,1,1479.71557617,1994-10-21,1994-10-23
None,Estrela Amadora,POR,1,1472.39477539,1994-10-24,1994-10-30
None,Estrela Amadora,POR,1,1467.70056152,1994-10-31,1994-11-01
None,Estrela Amadora,POR,1,1466.81433105,1994-11-02,1994-11-02
None,Estrela Amadora,POR,1,1466.65478516,1994-11-03,1994-11-03
None,Estrela Amadora,POR,1,1466.48034668,1994-11-04,1994-11-05
None,Estrela Amadora,POR,1,1470.5592041,1994-11-06,1994-11-20
None,Estrela Amadora,POR,1,1458.34741211,1994-11-21,1994-11-23
None,Estrela Amadora,POR,1,1459.48022461,1994-11-24,1994-11-26
None,Estrela Amadora,POR,1,1458.34094238,1994-11-27,1994-12-03
None,Estrela Amadora,POR,1,1455.328125,1994-12-04,1994-12-07
None,Estrela Amadora,POR,1,1456.60229492,1994-12-08,1994-12-10
None,Estrela Amadora,POR,1,1460.28381348,1994-12-11,1994-12-29
None,Estrela Amadora,POR,1,1455.36340332,1994-12-30,1995-01-08
None,Estrela Amadora,POR,1,1452.13574219,1995-01-09,1995-01-14
None,Estrela Amadora,POR,1,1457.73095703,1995-01-15,1995-01-21
None,Estrela Amadora,POR,1,1446.32910156,1995-01-22,1995-02-05
None,Estrela Amadora,POR,1,1452.51037598,1995-02-06,1995-02-11
None,Estrela Amadora,POR,1,1469.03259277,1995-02-12,1995-02-18
None,Estrela Amadora,POR,1,1475.67175293,1995-02-19,1995-02-28
None,Estrela Amadora,POR,1,1461.82006836,1995-03-01,1995-03-01
None,Estrela Amadora,POR,1,1458.04760742,1995-03-02,1995-03-02
None,Estrela Amadora,POR,1,1463.73693848,1995-03-03,1995-03-04
None,Estrela Amadora,POR,1,1460.69567871,1995-03-05,1995-03-12
None,Estrela Amadora,POR,1,1454.30981445,1995-03-13,1995-03-15
None,Estrela Amadora,POR,1,1452.87536621,1995-03-16,1995-03-16
None,Estrela Amadora,POR,1,1447.13964844,1995-03-17,1995-03-19
None,Estrela Amadora,POR,1,1442.85766602,1995-03-20,1995-03-26
None,Estrela Amadora,POR,1,1454.26501465,1995-03-27,1995-04-02
None,Estrela Amadora,POR,1,1449.66638184,1995-04-03,1995-04-09
None,Estrela Amadora,POR,1,1445.54553223,1995-04-10,1995-04-16
None,Estrela Amadora,POR,1,1449.48339844,1995-04-17,1995-04-30
None,Estrela Amadora,POR,1,1458.66967773,1995-05-01,1995-05-07
None,Estrela Amadora,POR,1,1454.66796875,1995-05-08,1995-05-14
None,Estrela Amadora,POR,1,1448.96594238,1995-05-15,1995-05-21
None,Estrela Amadora,POR,1,1448.35327148,1995-05-22,1995-05-28
None,Estrela Amadora,POR,1,1444.12133789,1995-05-29,1995-08-20
None,Estrela Amadora,POR,1,1440.0567627,1995-08-21,1995-08-27
None,Estrela Amadora,POR,1,1445.49145508,1995-08-28,1995-09-03
None,Estrela Amadora,POR,1,1442.546875,1995-09-04,1995-09-10
None,Estrela Amadora,POR,1,1438.21948242,1995-09-11,1995-09-12
None,Estrela Amadora,POR,1,1445.1842041,1995-09-13,1995-09-13
None,Estrela Amadora,POR,1,1441.01623535,1995-09-14,1995-09-14
None,Estrela Amadora,POR,1,1442.01159668,1995-09-15,1995-09-23
None,Estrela Amadora,POR,1,1437.59362793,1995-09-24,1995-09-26
None,Estrela Amadora,POR,1,1440.47790527,1995-09-27,1995-09-27
None,Estrela Amadora,POR,1,1441.1282959,1995-09-28,1995-09-28
None,Estrela Amadora,POR,1,1441.11071777,1995-09-29,1995-10-01
None,Estrela Amadora,POR,1,1440.39013672,1995-10-02,1995-10-15
None,Estrela Amadora,POR,1,1445.21264648,1995-10-16,1995-10-17
None,Estrela Amadora,POR,1,1444.22631836,1995-10-18,1995-10-18
None,Estrela Amadora,POR,1,1436.36022949,1995-10-19,1995-10-19
None,Estrela Amadora,POR,1,1439.00268555,1995-10-20,1995-10-22
None,Estrela Amadora,POR,1,1435.82873535,1995-10-23,1995-10-29
None,Estrela Amadora,POR,1,1431.54931641,1995-10-30,1995-10-31
None,Estrela Amadora,POR,1,1432.74914551,1995-11-01,1995-11-01
None,Estrela Amadora,POR,1,1432.16589355,1995-11-02,1995-11-02
None,Estrela Amadora,POR,1,1417.4420166,1995-11-03,1995-11-05
None,Estrela Amadora,POR,1,1422.24938965,1995-11-06,1995-11-19
None,Estrela Amadora,POR,1,1419.76123047,1995-11-20,1995-11-21
None,Estrela Amadora,POR,1,1414.81677246,1995-11-22,1995-11-22
None,Estrela Amadora,POR,1,1411.95068359,1995-11-23,1995-11-26
None,Estrela Amadora,POR,1,1409.72802734,1995-11-27,1995-12-05
None,Estrela Amadora,POR,1,1406.92199707,1995-12-06,1995-12-06
None,Estrela Amadora,POR,1,1404.33630371,1995-12-07,1995-12-10
None,Estrela Amadora,POR,1,1411.79284668,1995-12-11,1995-12-17
None,Estrela Amadora,POR,1,1415.0045166,1995-12-18,1995-12-23
None,Estrela Amadora,POR,1,1419.16503906,1995-12-24,1995-12-30
None,Estrela Amadora,POR,1,1417.94018555,1995-12-31,1996-01-06
None,Estrela Amadora,POR,1,1417.82214355,1996-01-07,1996-01-13
None,Estrela Amadora,POR,1,1426.23706055,1996-01-14,1996-01-20
None,Estrela Amadora,POR,1,1419.22668457,1996-01-21,1996-01-27
None,Estrela Amadora,POR,1,1416.05358887,1996-01-28,1996-02-04
None,Estrela Amadora,POR,1,1415.04980469,1996-02-05,1996-02-11
None,Estrela Amadora,POR,1,1399.48498535,1996-02-12,1996-02-17
None,Estrela Amadora,POR,1,1405.81689453,1996-02-18,1996-03-02
None,Estrela Amadora,POR,1,1403.3137207,1996-03-03,1996-03-06
None,Estrela Amadora,POR,1,1406.8984375,1996-03-07,1996-03-16
None,Estrela Amadora,POR,1,1407.48864746,1996-03-17,1996-03-24
None,Estrela Amadora,POR,1,1401.72851562,1996-03-25,1996-03-31
None,Estrela Amadora,POR,1,1396.57678223,1996-04-01,1996-04-04
None,Estrela Amadora,POR,1,1400.06201172,1996-04-05,1996-04-14
None,Estrela Amadora,POR,1,1412.11230469,1996-04-15,1996-04-21
None,Estrela Amadora,POR,1,1399.86694336,1996-04-22,1996-04-28
None,Estrela Amadora,POR,1,1415.53662109,1996-04-29,1996-05-05
None,Estrela Amadora,POR,1,1422.14660645,1996-05-06,1996-05-12
None,Estrela Amadora,POR,1,1428.84741211,1996-05-13,1996-09-01
None,Estrela Amadora,POR,1,1424.65673828,1996-09-02,1996-09-08
None,Estrela Amadora,POR,1,1420.08935547,1996-09-09,1996-09-10
None,Estrela Amadora,POR,1,1428.82641602,1996-09-11,1996-09-11
None,Estrela Amadora,POR,1,1436.40344238,1996-09-12,1996-09-12
None,Estrela Amadora,POR,1,1437.08081055,1996-09-13,1996-09-15
None,Estrela Amadora,POR,1,1431.05285645,1996-09-16,1996-09-22
None,Estrela Amadora,POR,1,1435.28625488,1996-09-23,1996-09-24
None,Estrela Amadora,POR,1,1448.11474609,1996-09-25,1996-09-25
None,Estrela Amadora,POR,1,1448.8104248,1996-09-26,1996-09-26
None,Estrela Amadora,POR,1,1448.7791748,1996-09-27,1996-09-29
None,Estrela Amadora,POR,1,1457.94006348,1996-09-30,1996-10-12
None,Estrela Amadora,POR,1,1469.78295898,1996-10-13,1996-10-15
None,Estrela Amadora,POR,1,1459.95812988,1996-10-16,1996-10-16
None,Estrela Amadora,POR,1,1462.49206543,1996-10-17,1996-10-17
None,Estrela Amadora,POR,1,1462.97766113,1996-10-18,1996-10-20
None,Estrela Amadora,POR,1,1461.35534668,1996-10-21,1996-10-27
None,Estrela Amadora,POR,1,1469.49719238,1996-10-28,1996-10-29
None,Estrela Amadora,POR,1,1477.19128418,1996-10-30,1996-10-30
None,Estrela Amadora,POR,1,1478.11120605,1996-10-31,1996-10-31
None,Estrela Amadora,POR,1,1480.09436035,1996-11-01,1996-11-03
None,Estrela Amadora,POR,1,1490.0925293,1996-11-04,1996-11-16
None,Estrela Amadora,POR,1,1496.61230469,1996-11-17,1996-11-19
None,Estrela Amadora,POR,1,1493.17675781,1996-11-20,1996-11-20
None,Estrela Amadora,POR,1,1491.16918945,1996-11-21,1996-11-23
None,Estrela Amadora,POR,1,1482.46459961,1996-11-24,1996-12-01
None,Estrela Amadora,POR,1,1489.42651367,1996-12-02,1996-12-03
None,Estrela Amadora,POR,1,1488.50524902,1996-12-04,1996-12-04
None,Estrela Amadora,POR,1,1492.58117676,1996-12-05,1996-12-22
None,Estrela Amadora,POR,1,1495.12207031,1996-12-23,1997-01-05
None,Estrela Amadora,POR,1,1491.34558105,1997-01-06,1997-01-10
None,Estrela Amadora,POR,1,1485.16101074,1997-01-11,1997-01-18
None,Estrela Amadora,POR,1,1490.56518555,1997-01-19,1997-01-26
None,Estrela Amadora,POR,1,1497.74987793,1997-01-27,1997-02-02
None,Estrela Amadora,POR,1,1502.76037598,1997-02-03,1997-02-08
None,Estrela Amadora,POR,1,1491.59777832,1997-02-09,1997-02-16
None,Estrela Amadora,POR,1,1487.97814941,1997-02-17,1997-02-23
None,Estrela Amadora,POR,1,1489.82165527,1997-02-24,1997-02-28
None,Estrela Amadora,POR,1,1496.53991699,1997-03-01,1997-03-05
None,Estrela Amadora,POR,1,1484.67919922,1997-03-06,1997-03-06
None,Estrela Amadora,POR,1,1478.24560547,1997-03-07,1997-03-16
None,Estrela Amadora,POR,1,1473.81860352,1997-03-17,1997-03-19
None,Estrela Amadora,POR,1,1471.94726562,1997-03-20,1997-03-20
None,Estrela Amadora,POR,1,1474.40869141,1997-03-21,1997-03-24
None,Estrela Amadora,POR,1,1476.74853516,1997-03-25,1997-04-06
None,Estrela Amadora,POR,1,1488.56176758,1997-04-07,1997-04-13
None,Estrela Amadora,POR,1,1492.55993652,1997-04-14,1997-04-20
None,Estrela Amadora,POR,1,1502.04870605,1997-04-21,1997-04-27
None,Estrela Amadora,POR,1,1488.82312012,1997-04-28,1997-05-04
None,Estrela Amadora,POR,1,1482.77502441,1997-05-05,1997-05-11
None,Estrela Amadora,POR,1,1488.57849121,1997-05-12,1997-05-18
None,Estrela Amadora,POR,1,1491.31164551,1997-05-19,1997-05-26
None,Estrela Amadora,POR,1,1498.72827148,1997-05-27,1997-06-01
None,Estrela Amadora,POR,1,1483.03527832,1997-06-02,1997-06-15
None,Estrela Amadora,POR,1,1474.71118164,1997-06-16,1997-08-13
None,Estrela Amadora,POR,1,1474.2019043,1997-08-14,1997-08-24
None,Estrela Amadora,POR,1,1469.4395752,1997-08-25,1997-08-27
None,Estrela Amadora,POR,1,1470.86853027,1997-08-28,1997-08-31
None,Estrela Amadora,POR,1,1465.93127441,1997-09-01,1997-09-13
None,Estrela Amadora,POR,1,1464.42675781,1997-09-14,1997-09-16
None,Estrela Amadora,POR,1,1460.41320801,1997-09-17,1997-09-17
None,Estrela Amadora,POR,1,1463.75756836,1997-09-18,1997-09-18
None,Estrela Amadora,POR,1,1455.9564209,1997-09-19,1997-09-21
None,Estrela Amadora,POR,1,1452.50866699,1997-09-22,1997-09-28
None,Estrela Amadora,POR,1,1456.53186035,1997-09-29,1997-09-30
None,Estrela Amadora,POR,1,1461.98205566,1997-10-01,1997-10-01
None,Estrela Amadora,POR,1,1454.36584473,1997-10-02,1997-10-02
None,Estrela Amadora,POR,1,1454.18847656,1997-10-03,1997-10-05
None,Estrela Amadora,POR,1,1444.05639648,1997-10-06,1997-10-19
None,Estrela Amadora,POR,1,1449.23376465,1997-10-20,1997-10-21
None,Estrela Amadora,POR,1,1455.24707031,1997-10-22,1997-10-22
None,Estrela Amadora,POR,1,1443.13085938,1997-10-23,1997-11-02
None,Estrela Amadora,POR,1,1453.02734375,1997-11-03,1997-11-04
None,Estrela Amadora,POR,1,1454.55456543,1997-11-05,1997-11-05
None,Estrela Amadora,POR,1,1449.71179199,1997-11-06,1997-11-09
None,Estrela Amadora,POR,1,1439.0826416,1997-11-10,1997-11-22
None,Estrela Amadora,POR,1,1446.75927734,1997-11-23,1997-11-25
None,Estrela Amadora,POR,1,1447.01220703,1997-11-26,1997-11-26
None,Estrela Amadora,POR,1,1446.00927734,1997-11-27,1997-11-27
None,Estrela Amadora,POR,1,1447.53991699,1997-11-28,1997-11-30
None,Estrela Amadora,POR,1,1454.93823242,1997-12-01,1997-12-07
